Batch ID,Temperature (°C),pH,Pressure (kPa),Quality Metric (%),Dissolved Oxygen (%),Conductivity (mS/cm),UV Absorbance,RNA Folding Efficiency (%),Nanopore RNA Integrity (Score),Enzyme Concentration (U/mL),True_Label
3.7146743490731295e-05,-7.296370006397092e-05,3.333259456354673e-05,4.250176286848419e-05,0.003104602408346466,-8.65432796369034e-05,-0.0001487880992694395,-0.000388732692046904,0.0002874970212470554,1.4659383620049153e-05,-0.0009528611727903473,0
-0.0016057944642012233,-0.00016655676965169095,3.245332159718292e-05,4.513051563400006e-05,0.003880694301315291,0.00015650255993699346,0.0003329188117744651,8.928190762036489e-05,-2.4484131574582075e-05,0.00018870122275278835,-0.0018558508008770193,0
2.751228379921296e-05,-3.465796390055217e-05,4.667798603020021e-06,1.9264744614595996e-05,-8.236213915120986e-05,0.00019058961510117788,-0.0001741916687601762,0.0008271999169965198,0.00019607227236058207,0.0005117640852862362,0.0015340636463205236,0
-0.0011796670196679508,6.899493748260597e-05,1.9338329706451973e-06,0.00011420078012195943,0.0009064513608227398,-0.00011233321315646599,-2.201565168380815e-05,0.0003007635766362714,-3.201356218454201e-05,0.0004576271901490738,0.003944346067176863,0
-0.0022620633514256003,-6.766787536725397e-05,2.3882334617249636e-05,-6.586198778986814e-05,-0.0017305490322228085,0.0002642401107779587,3.635050295492974e-05,3.1191912284345804e-05,-2.9871921328385514e-05,8.654364316457462e-05,-0.002198266182566599,0
5.448838456584933e-05,0.0001735832879516419,1.164713085318302e-05,4.6356405320059364e-05,0.0028258931350873618,0.00011198652802227751,4.7378676108137385e-05,0.0007204842895468899,-0.0003954333182778857,0.0002801443016827711,-0.0037525575006474845,0
5.185839686726254e-05,-0.00022399059996961083,-1.010454664329493e-05,-1.7074714306581118e-05,0.0040031747247803616,-0.00028814041897454683,0.0001248977342205224,-0.0015590408670775285,0.0002413033826222155,0.00045517912058062605,-0.00296308137040225,0
0.002283658116963455,-5.303373883708015e-05,4.4663958131456474e-05,3.8752555161034254e-05,-6.307927326783352e-05,4.465601577724282e-05,0.00037111063367303865,-0.0005165347029997091,-0.00017625149197958984,-0.00029662681103190047,-0.005063282658265741,0
-0.0017669893853140216,9.068411825282434e-05,-1.1861733157834822e-05,-0.00010777273349312176,0.004281288824012765,-0.0002579425277935064,-5.893397165069927e-05,0.0015559839718116064,0.0006210792974445718,-0.0001454152285198523,-0.004324462261514207,0
0.000993651607196991,0.00012941144248271045,9.91372814937003e-06,-6.030071369642386e-06,0.0014087863403854433,0.0001527104213486379,3.0464760579187306e-05,0.00042250532207748577,-4.11235498078675e-05,8.971305694250403e-05,0.002154500679525344,0
3.607994401114454e-05,-9.231372802593496e-05,5.137177128611601e-06,-2.684350499933265e-05,0.0002809511318287729,-0.00010291550030881609,-6.31484592159818e-05,-0.00021758729689922479,3.054917134997634e-05,0.0005192797506928086,0.0006495675620189417,0
2.6528940869002528e-05,-7.792435992486149e-05,-9.355697921728921e-07,2.1702652433751095e-05,0.0019435400048437089,0.00015315102205417318,-4.469878557319676e-05,-0.0002823032186719896,0.0002459912583246354,-0.00014717216953197518,0.0016071431427769412,0
2.1321147900894427e-05,-0.0001229917322600943,2.4145319941238996e-05,3.389597231878711e-05,0.0036708451392410166,0.00016734535179297995,-6.178797689463502e-05,0.00017261095826534494,-6.16424336651244e-05,-9.19866042446753e-05,0.0013214282520968533,0
0.0010046814704749352,0.0001448443615619764,2.1449295874002803e-05,1.008987135788884e-05,0.001202960265271706,-0.00011140625969502755,-0.0002068024084550506,-7.084156633800093e-05,-8.829831774171807e-05,0.00036098623459848283,0.0031160010422184017,0
5.9545375970756386e-05,-0.00014657650033682412,-6.428072963377901e-05,2.262608688593634e-05,0.0003585561053858447,0.00012017762444848761,0.0002358910309272725,-0.00037411105178585707,0.0003770010787511888,-9.070356558807712e-05,-0.0032258191548011615,0
-0.0009916679322367848,6.833337911418339e-05,-9.643493781809919e-06,3.8137742061389974e-05,0.0032987891428705547,0.0001333201118482934,4.942654795666912e-05,0.0002164263333076389,0.00026096371337865114,0.00013916271030463861,0.0024854127016198458,0
6.078593731887738e-05,-0.00024401016898691446,5.242377826119208e-05,-9.087421083503823e-05,0.0006896828982538633,0.00027521304451079713,-0.0002561155348628217,-0.0011688027238314972,-0.0002862949351355123,-0.0003848847978892087,-0.00196460494663244,0
-0.0012873630323609361,1.484117379715939e-05,9.84124310220128e-06,3.5375322068914574e-05,0.0015530633526996077,-0.0002334435992024356,0.00023923027923863815,0.00024445046882357225,-0.00021567030818374927,0.00044244013328455575,0.0025820571933173435,0
0.0012114695904128158,-7.789224477717938e-05,4.472885421387878e-06,-4.1879115887616753e-05,-0.0012171513854804207,-0.00026932695697136594,0.00010514464410860014,0.0005118892998750878,-0.00022540017133004195,0.0004489554976528493,0.0037715086054967905,0
2.8820549415386838e-05,1.9571507867488647e-05,6.1390884587623445e-06,4.94371690979233e-05,1.6088868359842324e-05,-0.00026698368663689615,-0.0002900483763721871,-0.0005734764423769075,0.0005014703135408163,2.4582043700486155e-05,0.00287036655438416,0
3.09412952491166e-05,-0.00011807966340630924,4.246395436183512e-05,-3.2365627520318436e-05,0.0021011314046294137,0.00028335999599429155,0.0001257170392704161,0.0006598543858733614,-2.0392156899772692e-05,-0.00011699099191703435,0.00013860994766984281,0
4.5919057122337566e-05,-0.00015911009987424428,3.6883683027337705e-05,4.890556324802757e-05,-0.001958032466681909,-0.0004238621276903277,-6.434535312104358e-05,-0.0002280635869389299,-0.0002646077386614338,3.235173817029705e-05,0.001519477165315082,0
2.593880017811674e-05,-0.00020964518371978475,2.545966126577379e-05,-7.412661320019445e-05,0.0006484497236990116,0.00014579389286978214,-4.596945278431118e-05,-0.0005319841366243827,8.666462009755272e-05,0.0003750066906930887,0.0027078489930921525,0
0.0013294649708188214,3.995668826416191e-05,1.3270124201541323e-05,4.054163015122358e-05,0.00219228906676078,-0.00021075529034497291,8.421041635271249e-05,-6.513516141118478e-06,0.00024451047839040534,-5.291077410348808e-05,-0.0004243652974710056,0
-0.0015519545064169164,0.0003542229119343155,5.56547133893553e-05,7.827288452029548e-05,0.00023081553489787582,0.00041194107382909104,0.00010728227581076852,0.00027700454085413987,-0.000117759093967624,0.0004672428433956907,0.0007137816731547741,0
5.909277616793174e-05,-0.00010685324083296863,3.553549380025964e-05,1.1702342540363608e-06,0.00317030203320101,-9.536826469849148e-05,0.00027891475521657255,0.0008520400546465893,-0.00010070141786766268,0.0003793263030935851,-0.004800575358428217,0
0.0009031127092716532,3.540218479416205e-05,5.206518150318706e-06,1.8198019395779363e-05,0.0024348025085745434,0.00010522471080039111,1.960475403205683e-05,9.231893478066767e-06,4.5128883290929276e-05,0.0003727631444413328,0.0019421645852921617,0
0.0012595342976278508,-4.3604653691781584e-05,1.6909362199594353e-05,-6.269173243546517e-05,-9.973511613581634e-05,0.00037290870956682405,3.477991868634271e-07,0.0007968046858090687,-0.00019331206380269802,0.00023674751008990693,0.0013566769589017256,0
-0.0012195021801439509,-0.0001183638462417666,5.079215276169906e-06,9.190787653906205e-05,0.0033496275313038525,-0.00011859410737878174,-0.0002710978845973491,0.0007476482013078855,0.00010564092901370047,0.000151873382246937,0.0012726236018128232,0
5.2424479211924637e-05,-0.00018316132553611878,1.3317004276699705e-05,1.0049169360572234e-05,-0.0002999110824624723,-1.2121141709086471e-05,2.5519928321818753e-05,5.085970349402492e-05,-0.0002485619593851191,0.0001431258777885088,-0.0013198379908322773,0
0.0016212850490862425,0.00021501094513691206,9.039617258870876e-06,-2.0125037689568373e-05,0.0002637877689766872,-0.00036565162019353275,-0.0001513441381747386,0.0007960438438278062,5.14696885366252e-06,0.000120543627775389,-0.001264039939416658,0
-0.0018806017458150336,-0.00011984325413998214,5.0262097866366325e-05,6.995277448912971e-05,-0.0012321008654245344,0.0004275137477476024,0.00010906449854518121,0.0015336749046753672,-0.00022518673772213508,0.0004672212546504654,-0.0009343389694667553,0
3.823854608628123e-05,-5.603508456314703e-05,5.359692251233932e-05,2.6827038463453182e-05,-0.0008625887674222355,0.00016931560030833813,2.121936302848103e-05,0.0008608512789058498,0.0003734028646183736,0.0005373301661059586,-0.0004942942242554516,0
1.6006916639728052e-05,2.814829793288479e-05,3.227849590927487e-05,4.171929129662677e-05,0.0027985700515115387,-1.8899263915108527e-05,-8.251733088136615e-05,0.0008264294503317744,4.488963467354887e-05,0.0003113435751893164,0.0019478858799608619,0
0.00010960464249344568,-0.0004922328365397631,-0.0003625042030383133,-0.00017081127420279156,-0.033649542624375105,0.001212011342603726,0.00037241724306511637,-0.0007163504562105497,-0.0021301697406351447,-0.002824543085958003,0.011113099835593193,0
0.0017911341561295633,5.1706388570916175e-06,7.521236796636948e-06,0.0001100948826724901,0.0035801526761549563,-0.0001524703677822479,-0.00016971708991049404,-0.0013549066247786946,-0.0002836460168637253,0.00022269587480585413,-0.003113795659546608,0
2.6194331297813287e-05,-0.00015935744694397692,2.2895530047773898e-05,6.5224012518802044e-06,0.0005583144036887049,-0.00013990552345935855,0.0001256797470958805,9.62166248578575e-05,0.00014284269581195082,0.0003151918823851811,0.0023027279620208914,0
-0.002946489546032477,0.00017553692901291166,1.5408656478944084e-05,-4.681878638091832e-06,-0.0027692369572883983,0.00022137546811238317,-5.3610656477814455e-05,-0.0017395215278641837,0.00011453943269258336,0.0007169429575718526,-0.006799958492321949,0
0.0009855619070989192,-0.00011623235709730594,-1.9544067103117226e-05,-3.0980416536503306e-05,0.00184018172603923,0.00025139065208032186,-8.678853359914593e-05,0.00018653288570085207,0.00030082354430564177,-0.00011503382615536666,0.002249383677091824,0
-0.0013043988291676462,0.0003132635540007434,7.452992040450472e-06,-3.136490346112109e-05,0.0029414823523305476,-5.005299332238668e-05,4.35203339812839e-05,0.0017612788697966987,-0.00012773617756671498,1.5637768701689748e-05,-0.0001462925820267494,0
0.0012988452218670244,1.054109917949986e-05,3.426096154594537e-06,2.5085153365808068e-05,0.002063734779338884,0.00022213431913638637,1.859878901527926e-05,-0.0007724493786915366,0.0004372397582866688,-0.00022923909609692478,0.00037586805903431445,0
5.1347669991193006e-05,6.607458231028882e-05,-4.561088449242331e-05,6.924761252606903e-05,0.0042200891222060055,0.0002605303687073834,-0.0002170186420715365,-0.00030447194773260437,0.0004599197131792977,0.0003873792556310685,-0.0038225747303288057,0
0.0008807207005635984,2.2418926881391115e-05,6.1859663287533185e-06,-2.511120008871428e-05,0.0020901102361337324,-0.0001921553066564296,-1.9698815920563996e-05,0.000600851891198005,9.29507554525178e-06,-1.0076493591132864e-05,0.002639759616857484,0
0.0009443133706373112,8.688066287044508e-05,2.3316635536396366e-05,-1.0441354536841478e-05,0.0004626643020846864,2.466241249639319e-05,-2.904011764863623e-05,0.00074884654231508,0.0002906134098851543,0.0002983186873090671,0.0028128828279185307,0
6.617614553380351e-05,-0.0001891574606788097,2.5577610286191404e-05,-3.999330161280051e-05,0.002052912941880068,-0.00020959333083549975,-0.00017419644673908883,-7.422898043975951e-05,0.00016763607308661015,0.00016522032823646873,-0.003898576205342761,0
2.8795113022106544e-05,1.359093045039609e-05,1.8254919524008204e-05,6.709621717623919e-06,0.0033185068137490115,3.6651717903216995e-05,-1.4934944936816741e-06,0.0009155872324552675,-0.00013748460655072477,-4.687866860718704e-05,-7.069865980562431e-05,0
0.0019425708399899088,-0.00033343366625041275,2.3078229831368203e-05,-3.902136090022556e-05,0.00024354083310001366,-0.00016260760108856596,-3.223331642665154e-05,0.0010722516543216452,9.88751083382135e-05,0.0005698164716943079,-0.004019957581533763,0
0.0009684077756196679,-0.00013025031812701648,9.729734635255543e-06,1.5728058026460704e-05,0.0016980614757439044,-0.000259950486233667,3.388355774062233e-05,0.00035008524945097505,0.00027024355858396303,5.813644926094866e-05,0.002495235525613006,0
1.48777363911491e-05,-4.694578811106432e-05,2.6154302499541753e-05,3.7364794514333275e-05,0.0024620121423189457,-4.4886858311732266e-06,1.5626551294478085e-05,0.0005880236238810213,-0.00016808155674867344,0.0003114730816840256,0.0027471513043858917,0
5.4448722652971905e-05,0.0002388909032633802,2.4452073723930412e-05,-2.2059317168934752e-05,0.004739454565185146,0.00010122443387581817,-0.00021568402338248077,-0.00033151109809290006,0.0004760654331816221,9.633342427775006e-05,-0.004395522959138219,0
-0.0010130540652591262,0.00016977839396739914,2.397902992704331e-05,7.3396427946217645e-06,0.003198594477128686,-0.00045691266036005816,2.7580475122347423e-07,0.0005093308812307713,-0.00010388688847373661,0.0003080509592546763,0.0028743980742002755,0
3.6439012668597116e-05,1.1976170580399324e-05,1.2770038925999122e-05,-3.013660697956975e-05,0.0035745266428515643,-0.00010459775687120333,-0.00031130327990770766,0.00022711871588668774,-1.2500918245303395e-05,-5.418482941548504e-05,-0.0008094059422181889,0
-0.0013413548709909563,6.493237748313189e-05,-9.413303393517608e-07,-2.5947359760802353e-05,0.000253650770439933,-0.00016013440760709536,-7.28892912476791e-05,0.0004699093967163907,0.00047201924141075316,0.0001923862786259278,0.003178186157572393,0
2.158752931330687e-05,-4.100895963583749e-05,1.2280500275077516e-06,3.6539339760453675e-05,0.0016555199292684667,0.00010786833531921675,6.986036186209575e-05,-0.00045064575364689197,-0.00014966911005952696,-0.0002188194633547267,0.003235404780078219,0
2.0452257719303587e-05,0.00010366371066564427,-7.019237414642137e-06,-1.6646196063294614e-05,-0.00018951473948574022,-0.00024305514872103115,-9.121556141721484e-06,0.0009554878813367609,-7.287071769660149e-05,8.215639005132904e-05,0.0038509816981185563,0
0.0015222419782226877,5.8550492501889565e-06,2.3583716600468764e-05,-2.6989618207168666e-05,0.00432633611553375,-0.00018849664682410512,9.225411944652758e-05,-0.0007520978862378068,-1.7318151133525324e-05,0.00016428564512074794,-0.00253504331497449,0
2.6485114078968173e-05,2.7044293715422203e-05,6.400489907103378e-06,-1.9774516939636036e-05,0.002140373726532031,-6.630480467886599e-05,-9.336756670208194e-06,-0.0011336013508391044,0.00029902963645481114,-3.80821789981067e-05,0.0021507408300344205,0
0.0016004547342625757,0.0001834222946856242,7.843146200863957e-06,2.0102759275526202e-05,0.0007469593027973381,1.1396106205726777e-05,0.00010147598444457397,-0.0005700703730972993,-5.257298863780771e-05,-2.9068147688546536e-05,-0.0006762220475521803,0
0.0015648462243516514,4.279970653344386e-05,-8.003180308791783e-07,-6.086872347825672e-05,0.0024634390757764493,-0.0001360542463431137,-0.00013812422406508535,0.0013226154316123492,-0.00018004761667314098,0.00015814954631877576,-0.0029037242393721557,0
5.67381610586388e-05,-0.0003056134432274467,3.1516095800335913e-05,-3.765697127298106e-05,-0.000780523564846198,-0.00031274674342889747,0.00017181929561739583,0.0002176643012472455,-0.00026838934683964236,0.00038173645530744683,-0.001716596631361299,0
-0.0020427658459455872,0.00022539868362043386,3.69981146671089e-05,9.872612116577235e-06,0.0021246596464269524,-0.0004357495391663888,-7.283954041026727e-05,-0.0016714040551062167,-0.00020687524459526462,2.8341711674610755e-05,-0.0016700308160257,0
-0.0010482284326220322,-3.331320074664929e-05,2.598877838208774e-06,-1.2352934823176006e-05,0.00267252163330011,-2.8695642402913395e-05,9.993656728149555e-05,0.000283821778519077,0.00026189778912929184,0.0001621741365251618,0.0029262074507899107,0
0.0016331700255939505,-0.00025484791939996615,1.533218927926139e-05,-4.3565384275745875e-05,0.0021353664472326212,-2.1009421995299807e-05,7.097103257292387e-05,0.0005944376193980665,-0.00015264625381288912,0.0005325450720731448,-0.002887559735379047,0
0.001286896991419247,-1.4894637265942315e-05,8.846082371757752e-06,1.757216190574456e-05,0.0016397458923092477,-2.7562017169404832e-05,-1.3777828398446115e-05,0.00028260682665390285,7.931632365863572e-05,4.7471932553248293e-05,0.0001671133960383358,0
0.00014236687115141131,-0.0002481316274010346,-0.0003534084733526602,3.831978235269989e-05,-0.015296078805413438,-4.134610520837411e-05,-0.000228273083183409,-0.0002131135267962496,-0.0025309545506167416,-0.002068579848727103,-0.007766213773041517,0
5.6846121785847124e-05,-0.00016551824738879608,3.356170378519097e-05,6.26239381863732e-05,0.005083286629380173,-0.00020511701617527045,3.7596431868752494e-05,-0.0001445928015689264,-0.00014061988869542774,0.0005841313850554214,-0.004673332584061308,0
1.9631079389509868e-05,-0.00015800009637824872,1.4328882489376756e-05,0.00011477955072044252,0.002904995064346915,-1.3210316080178534e-06,-6.412390601790226e-05,0.0009198162015645935,0.00030871257459056387,-0.00010036304259581314,0.0014145394812113818,1
0.0009279087220260528,-2.8869389201207955e-05,1.2250214843503683e-05,-3.684736985231323e-05,0.003129124130036488,-3.246315020564986e-05,1.9762265724694488e-05,0.0002455982737166787,0.00032229681096965825,3.8498294951489376e-05,0.0011966043514624412,0
5.2092675383751606e-05,0.00016604972914679436,3.353708746460416e-06,3.507649993513824e-05,0.0034037824067820184,-0.0002040897540131131,8.167655570613143e-05,6.475184067612854e-05,-0.0002908504809776476,-8.962909877446097e-05,-0.002773755076241174,0
0.001198366899229039,-0.00011365066959283628,1.0261548518588676e-05,-2.8746772852343885e-05,0.001111742951135358,-3.284913157451518e-05,3.513514300169697e-05,0.0009379548985735936,6.190449119263516e-05,0.00025819186863857227,0.0005810620485938926,0
-0.001205918327459079,0.00011246955651678857,3.867054312382035e-06,-1.4931399658116637e-05,0.00230662102875279,-3.1766266272170925e-05,8.171605839037981e-06,0.00034969766841379745,-0.00020848894476297778,0.0003576698417888732,0.002393599079767843,0
3.121497104369783e-05,0.00010611080667870284,2.1566431325945622e-05,-4.244409438204212e-05,0.002553050143775172,-7.118655489649765e-05,0.00016643507316617143,0.0003790993470213726,0.0003340243724085097,3.34962615231229e-05,-0.00035769134351824883,0
-0.0016842491009080784,0.00035420314280425836,1.4245303037050603e-06,5.113607152578665e-05,0.0016826536978986316,1.2925206353924653e-05,-0.00027481513562521996,0.0006202759690873713,0.00010713349956307891,-0.00029241798111325076,-0.000694743716701332,0
0.0016017108535839142,5.766910312368246e-05,1.7367699344884576e-05,8.68913826018351e-06,0.0002407386568039436,-0.0006923601283750907,0.00010932213883077375,0.00031553681258501875,0.00013847148267263833,0.0003141755405309975,-0.0008282780548458987,0
-0.0017163021031827007,-0.00037132140242041554,1.1026163776820916e-05,4.997258680105418e-05,0.0019294465332787137,0.00043789186927951457,-1.1922389901048387e-05,4.1452310570993045e-05,-5.704233260522673e-05,-0.00025543704273471053,-0.00045634679339604314,0
-0.0013815749105685986,0.00013612292302308718,1.364414105994614e-05,-3.670975253440153e-05,0.0005020567318373019,-0.00017222491928857732,2.380996746705387e-05,0.0007058967760696026,0.00031363736990782905,0.0004441259421983904,0.001976240956528228,0
-0.0011805503113401549,8.03987629756788e-05,2.762441916610785e-05,1.7324347639205287e-05,0.0009123755514608275,-3.617785403255069e-05,3.530315974062367e-05,-0.00023519526401119664,0.00028789383679522627,0.00036095537139363984,0.004243186132395609,0
2.279033398927545e-05,6.336583368259555e-05,-1.7193166666051511e-06,1.8153265340555836e-05,5.164371480238535e-05,-0.0001172742270274063,-2.054932345586776e-05,0.001170286579239812,9.816181500057275e-06,0.00022642325500002184,0.0026443591128582702,0
3.725357159934674e-05,0.00016174155226102434,2.589794348238877e-05,-3.8050992470441554e-05,0.0044923539000240416,4.477015764718469e-05,-0.0003732159012115631,-0.0008010594315803976,0.00034074391114152303,0.00015269626338339573,-0.0015626304182238572,0
0.0010744866163226142,0.00017232501217842477,2.5395456709427323e-05,2.5395859407991264e-05,0.0005234082789578353,-6.331908192645006e-05,-2.5107275279108985e-05,0.0003558553955163113,-2.8984415606579695e-05,0.00028999050922171217,0.002526207246204764,0
3.0261383303590078e-05,-8.193276193729746e-05,1.642283745199777e-05,-3.1409930743357816e-05,0.00447799871875795,-0.0001724592254107103,1.760869581439637e-05,5.253469758071641e-05,0.00020350912298139196,0.0001293803641989086,-0.0006889998060584665,0
-0.0015581347471789915,0.00035857456591660027,4.847524550128916e-06,-7.258955783269205e-05,-0.00030447497629474925,-8.752241496909916e-05,2.889358644334852e-05,0.0006300131421248326,-0.00029260203380930647,-0.000212796947662356,0.0025184088278813843,0
1.4944296274175345e-05,-4.000121506207027e-05,8.178954205449474e-06,-1.2944805185106933e-05,0.003214502389970203,1.9422622415244688e-05,-0.00011305971155478161,-0.0004679290074967136,0.0002454684758965082,0.0002223725768591433,0.002931075158349978,0
0.0012639649198954812,-6.07454685998102e-05,1.2813805746901777e-05,5.820968051457412e-05,-0.00019153654996241945,0.00032512801720369284,-0.0001648283287403423,-0.0005605260306475951,7.943521850992236e-05,3.6974247866426666e-05,0.0030003042052765554,0
0.0022448929069282995,0.00016784056199940425,-5.538861267970406e-06,2.9556809517956347e-05,-0.0013043752566389512,0.00026865651702415286,-0.00017177240706939994,-0.0006083320624330037,-0.00022378910377885582,0.0006918810109104993,-0.004241396908993002,0
-0.0021257435593353205,0.00018711389517470377,3.0746417258045654e-05,-7.011374112291197e-05,-0.00205365176130746,3.3001593873215963e-06,-1.632023428085381e-05,3.4893466480074104e-05,0.0005391382862818221,-0.00030342869224289295,-0.0009567016283905179,0
-0.001168033161164553,-8.240171175096291e-05,1.534437455134003e-06,-6.968647736645383e-06,0.0026561600922190886,0.0003000700347148847,-8.45745082903184e-05,0.0012862719269007027,4.500602699358436e-05,0.0004666197223646304,0.0009184942389393849,0
0.0010495918885691786,7.975283346463164e-05,2.0240905415034792e-05,3.0473291248118682e-05,-0.0004618188564516956,0.0002687069430642151,1.9103812549562367e-05,0.0005813514149802627,0.00024249749807910513,8.177082225127233e-06,0.0033320237337538306,0
1.7823799051471347e-05,5.206480948481764e-05,2.265501760185572e-05,-5.685161381859525e-06,0.0021581509919623475,-7.015271652342644e-05,-4.9350970068739834e-05,-0.0005602563398879961,-1.2848797649977596e-05,0.00034450831846353727,0.0033044244297076465,0
-0.0016380622265711841,8.990014090917291e-05,-1.5890889540948515e-06,-7.564139536888224e-05,-0.00019798544909467396,-9.444734652057036e-05,0.0001720392004129013,-0.0006074511247328237,-3.064237188905321e-05,-0.00020780948090936597,0.002901924977854471,0
0.0010853449587393724,-0.00013594998140248265,1.826294743015208e-05,-7.494807276278773e-06,-0.0003612715538035753,0.0001785062595455364,1.3613569290555473e-06,0.000437896644339569,-2.536399463996142e-05,0.00016676301785392326,0.003651411181512383,0
3.229259911202439e-05,5.758443884407648e-05,4.287784222768128e-05,5.775346612262347e-05,-0.0014964490162687324,-0.00028513160952850324,0.00010684469278814144,0.0010277567963388893,-0.0002537381118594492,-0.0003040496598864602,0.002796848332487305,0
0.0015176465611347599,-6.760562231333078e-05,3.65254051640869e-05,3.7476709071024855e-07,0.002360904784045417,8.250027725704741e-05,-0.00015811842160815193,0.00014600887237203086,-2.245209346902957e-05,-0.00016898014854820742,-0.0015524332806390933,0
-0.0013632597660604435,-0.00011408075411650311,3.3585952889324085e-05,4.1759852659026065e-05,0.001420833114672336,0.0004266985512293434,-0.00012346785197928347,0.0005721447309765511,0.00012055485586963941,-0.0001699532066533408,0.0019481326244785934,0
0.0014131138234773095,-0.00014942671019727168,1.1445610277806425e-05,2.251660034908492e-05,-0.0005788428657384799,-5.822257724065317e-05,0.00011652572939849337,-0.0005423577563320486,0.00046634274985037625,0.0004142519763032304,0.0014794160799392214,0
